"target"	"id"	"tokid"	"row"	"annotator"	"date"	"token"	"item"	"correct"	"mispronunciation"	"meaning"	"comment"	"file"	"int"	"on"	"off"	"cor"	"mp"	"outfile"	"rand"	"nb"	"rep"	"attempt"	"rown"	"included"	"Age"	"Sex"	"birthOrder"	"familyID"	"notes_familyID"	"monolingual"	"matEd"	"Cond"	"Date"	"Time"	"File"	"fastcode"	"fullcode"	"Notes"	"notes_demo"	"Where"	"Village"	"age.rounded"	"type"	"target_ortho"	"phono"	"ortho1"	"ortho2"	"ortho3"	"ortho4"	"ortho5"	"ortho6"	"ortho7"	"ortho8"	"avg_fr"	"avg_fr_cor"	"avg_fr_cor_ty"	"mp_uni"	"target_uni"	"nonfluent"	"tarlen"	"trafos"	"nchar"	"sub"	"del"	"ins"	"ld"	"nld"	"phon_score"
"tpe"	"c121"	"tpe 58"	1295	"DY"	"18-Sep-19"	58	"tpe"	1	NA	NA	""	"190830_0080S12_ch1"	12	55.708	56.216	NA	NA	"pairs/tpe_c121_2.wav"	"0,868028801"	58	"2"	"subsequent"	53	"yes"	8	"B"	NA	"k c121"	"not_found"	"yes"	6	"1a"	20190830	"end 14:54"	"190830_0080S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.6	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	NA	":9"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"tpe"	"c115"	"tpe 61"	1298	"DY"	"18-Sep-19"	61	"tpe"	0	"te"	"fish"	""	"190830_0071S12_ch1"	14	171.428	172.063	NA	NA	"pairs/tpe_c115_2.wav"	"0,875483081"	61	"2"	"subsequent"	47	"yes"	7	"B"	NA	"k c115"	"not_found"	"yes"	8	"19a"	20190830	"13:52"	"190830_0071S12"	"names"	""	"EE last word not played"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c106"	"tpe 45"	1282	"DY"	"18-Sep-19"	45	"tpe"	0	"te"	"fish"	""	"190829_0062S12_ch1"	20	133.802	134.37	NA	NA	"pairs/tpe_c106_4.wav"	"0,725130735"	45	"4"	"subsequent"	38	"yes"	7	"B"	1	"36"	"old_familyID"	"yes"	8	"16a"	20190829	"15:34"	"190829_0062S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.2	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c116"	"tpe 35"	1272	"DY"	"18-Sep-19"	35	"tpe"	0	"te"	"fish"	""	"190830_0072S12_ch1"	10	118.669	119.338	NA	NA	"pairs/tpe_c116_1.wav"	"0,555248917"	35	"1"	"first"	48	"yes"	8	"G"	NA	"k c116"	"not_found"	"yes"	10	"19a"	20190830	"ended 14:02"	"190830_0072S12"	"names"	""	"NOTE: REUSED 19A BY MISTAKE"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c120"	"tpe 28"	1265	"DY"	"18-Sep-19"	28	"tpe"	0	"ta"	"arrived/attention-getter for children"	"MC edited meaning for clarity"	"190830_0079S12_ch1"	30	97.228	98.086	NA	NA	"pairs/tpe_c120_4.wav"	"0,493588448"	28	"4"	"subsequent"	52	"yes"	8	"B"	NA	"k c120"	"not_found"	"yes"	8	"5a"	20190830	"14:42"	"190830_0079S12"	"names"	""	"EE skip error"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"ta"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c110"	"tpe 57"	1294	"DY"	"18-Sep-19"	57	"tpe"	1	NA	NA	""	"190829_0066S12_ch1"	34	183.735	184.471	NA	NA	"pairs/tpe_c110_1.wav"	"0,857557374"	57	"1"	"first"	42	"yes"	5	"B"	1	"33"	"old_familyID"	"yes"	8	"18a"	20190829	"ended 16:03"	"190829_0066S12"	"names"	""	"weird weak articulations"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	5.2	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	NA	":9"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"tpe"	"c120"	"tpe 49"	1286	"DY"	"18-Sep-19"	49	"tpe"	0	"daa"	"not"	""	"190830_0079S12_ch1"	26	89.209	90.13	NA	NA	"pairs/tpe_c120_2.wav"	"0,733465701"	49	"2"	"subsequent"	52	"yes"	8	"B"	NA	"k c120"	"not_found"	"yes"	8	"5a"	20190830	"14:42"	"190830_0079S12"	"names"	""	"EE skip error"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"da"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c90"	"tpe 10"	1247	"DY"	"18-Sep-19"	10	"tpe"	1	NA	NA	""	"180102_0045S12_ch1"	46	148.684	149.472	NA	NA	"pairs/tpe_c90_5.wav"	"0,198122058"	10	"5"	"subsequent"	21	"yes"	7	"G"	3	"18"	"old_familyID"	"yes"	8	"11a"	20190828	"11:41"	"180101_0045S12"	"names"	""	""	""	"in house"	"Village#2"	7.3	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	NA	":9"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"tpe"	"c88"	"tpe 11"	1248	"DY"	"18-Sep-19"	11	"tpe"	1	NA	NA	""	"180102_0043S12_ch1"	36	169.84	170.375	NA	NA	"pairs/tpe_c88_1.wav"	"0,21330632"	11	"1"	"first"	19	"yes"	6	"G"	4	"27"	"old_familyID"	"yes"	10	"10a"	20190828	"10:49"	"180101_0043S12"	"names"	""	""	""	"in house"	"Village#2"	6.7	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	NA	":9"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"tpe"	"c84"	"tpe 9"	1246	"DY"	"18-Sep-19"	9	"tpe"	0	"ta"	"arrived/attention-getter for children"	"MC edited meaning for clarity"	"180102_0039S12_ch1"	34	166.34	167.076	NA	NA	"pairs/tpe_c84_4.wav"	"0,139768429"	9	"4"	"subsequent"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"ta"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c90"	"tpe 60"	1297	"DY"	"18-Sep-19"	60	"tpe"	0	"tpa"	"turn over"	""	"180102_0045S12_ch1"	40	130.617	131.266	NA	NA	"pairs/tpe_c90_2.wav"	"0,872870285"	60	"2"	"subsequent"	21	"yes"	7	"G"	3	"18"	"old_familyID"	"yes"	8	"11a"	20190828	"11:41"	"180101_0045S12"	"names"	""	""	""	"in house"	"Village#2"	7.3	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	":a"	":9"	NA	2	"MS"	2	1	0	0	1	0.5	0.5
"tpe"	"c121"	"tpe 43"	1280	"DY"	"18-Sep-19"	43	"tpe"	0	"te"	"fish"	""	"190830_0080S12_ch1"	10	51.771	52.533	NA	NA	"pairs/tpe_c121_1.wav"	"0,673526077"	43	"1"	"first"	53	"yes"	8	"B"	NA	"k c121"	"not_found"	"yes"	6	"1a"	20190830	"end 14:54"	"190830_0080S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.6	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c112"	"tpe 62"	1299	"DY"	"18-Sep-19"	62	"tpe"	0	"te"	"fish"	""	"190830_0068S12_ch1"	24	127.151	128.316	NA	NA	"pairs/tpe_c112_1.wav"	"0,892322402"	62	"1"	"first"	44	"yes"	7	"G"	NA	"k c112"	"not_found"	"yes"	7	"9a"	20190830	"13:32"	"190830_0068S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.4	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c117"	"tpe 23"	1260	"DY"	"18-Sep-19"	23	"tpe"	0	"te"	"fish"	""	"190830_0073S12_ch1"	22	77.133	77.99	NA	NA	"pairs/tpe_c117_2.wav"	"0,40982623"	23	"2"	"subsequent"	49	"yes"	7	"G"	NA	"k c117"	"not_found"	"yes"	6	"20a"	20190830	""	"190830_0073S12"	"names"	""	"lots of artifactsѕ; not for acoustic ana"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c117"	"tpe 38"	1275	"DY"	"18-Sep-19"	38	"tpe"	0	"te"	"fish"	""	"190830_0073S12_ch1"	20	74.243	74.688	NA	NA	"pairs/tpe_c117_1.wav"	"0,625506978"	38	"1"	"first"	49	"yes"	7	"G"	NA	"k c117"	"not_found"	"yes"	6	"20a"	20190830	""	"190830_0073S12"	"names"	""	"lots of artifactsѕ; not for acoustic ana"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c108"	"tpe 46"	1283	"DY"	"18-Sep-19"	46	"tpe"	0	"che"	"digging"	""	"190829_0064S12_ch1"	20	125.247	126.142	NA	NA	"pairs/tpe_c108_4.wav"	"0,728954497"	46	"4"	"subsequent"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c114"	"tpe 67"	1304	"DY"	"18-Sep-19"	67	"tpe"	0	"d:êê"	"write"	""	"190830_0070S12_ch1"	48	206.033	206.836	NA	NA	"pairs/tpe_c114_4.wav"	"0,99687722"	67	"4"	"subsequent"	46	"yes"	8	"B"	NA	"k c114"	"not_found"	"yes"	12	"12a"	20190830	"ended 13:49"	"190830_0070S12"	"names"	""	"EE had to repeat items"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.3	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"d4"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c78"	"tpe 13"	1250	"DY"	"18-Sep-19"	13	"tpe"	1	NA	NA	""	"180101_0033S12_ch1"	26	123.352	124.1	NA	NA	"pairs/tpe_c78_2.wav"	"0,261988229"	13	"2"	"subsequent"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	NA	":9"	NA	2	"MM"	2	NA	NA	NA	NA	0	1
"tpe"	"c93"	"tpe 34"	1271	"DY"	"18-Sep-19"	34	"tpe"	0	"t:a"	"hang on thing"	""	"180102_0048S12_ch1"	32	172.965	173.634	NA	NA	"pairs/tpe_c93_2.wav"	"0,545550157"	34	"2"	"subsequent"	24	"yes"	3	"G"	5	"18"	"old_familyID"	"yes"	8	"13a"	20190828	"12:08"	"180101_0048S12"	"names"	""	""	""	"in house"	"Village#2"	3.9	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"t3"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c108"	"tpe 36"	1273	"DY"	"18-Sep-19"	36	"tpe"	0	"te"	"fish"	""	"190829_0064S12_ch1"	14	114.079	114.795	NA	NA	"pairs/tpe_c108_1.wav"	"0,621019408"	36	"1"	"first"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c84"	"tpe 30"	1267	"DY"	"18-Sep-19"	30	"tpe"	0	"ta"	"arrived/attention-getter for children"	"MC edited meaning for clarity"	"180102_0039S12_ch1"	30	156.273	156.741	NA	NA	"pairs/tpe_c84_2.wav"	"0,510509083"	30	"2"	"subsequent"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"ta"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c106"	"tpe 65"	1302	"DY"	"18-Sep-19"	65	"tpe"	0	"te"	"fish"	""	"190829_0062S12_ch1"	18	128.35	129.019	NA	NA	"pairs/tpe_c106_3.wav"	"0,962439598"	65	"3"	"subsequent"	38	"yes"	7	"B"	1	"36"	"old_familyID"	"yes"	8	"16a"	20190829	"15:34"	"190829_0062S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.2	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c71"	"tpe 56"	1293	"DY"	"18-Sep-19"	56	"tpe"	0	"tpa"	"turn over"	""	"190825_0022_ch1"	38	114.328	115.334	NA	NA	"pairs/tpe_c71_2.wav"	"0,801690539"	56	"2"	"subsequent"	2	"yes"	5	"G"	4	"3"	"old_familyID"	"no"	10	"2a"	20190826	"15:40"	"190825_0022"	NA	"yes"	"sib to c72"	""	"in house"	"Village#1"	5.8	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	":a"	":9"	NA	2	"MS"	2	1	0	0	1	0.5	0.5
"tpe"	"c120"	"tpe 53"	1290	"DY"	"18-Sep-19"	53	"tpe"	0	"te"	"fish"	""	"190830_0079S12_ch1"	24	85.653	86.383	NA	NA	"pairs/tpe_c120_1.wav"	"0,771828928"	53	"1"	"first"	52	"yes"	8	"B"	NA	"k c120"	"not_found"	"yes"	8	"5a"	20190830	"14:42"	"190830_0079S12"	"names"	""	"EE skip error"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c115"	"tpe 8"	1245	"DY"	"18-Sep-19"	8	"tpe"	0	"ta"	"arrived/attention-getter for children"	"MC edited meaning for clarity"	"190830_0071S12_ch1"	16	175.174	175.843	NA	NA	"pairs/tpe_c115_3.wav"	"0,132503257"	8	"3"	"subsequent"	47	"yes"	7	"B"	NA	"k c115"	"not_found"	"yes"	8	"19a"	20190830	"13:52"	"190830_0071S12"	"names"	""	"EE last word not played"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"ta"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c93"	"tpe 59"	1296	"DY"	"18-Sep-19"	59	"tpe"	0	"t:a"	"hang on thing"	""	"180102_0048S12_ch1"	30	169.553	170.189	NA	NA	"pairs/tpe_c93_1.wav"	"0,870492128"	59	"1"	"first"	24	"yes"	3	"G"	5	"18"	"old_familyID"	"yes"	8	"13a"	20190828	"12:08"	"180101_0048S12"	"names"	""	""	""	"in house"	"Village#2"	3.9	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"t3"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c79"	"tpe 54"	1291	"DY"	"18-Sep-19"	54	"tpe"	0	"te"	"fish"	""	"180101_0034S12_ch1"	16	93.496	94.087	NA	NA	"pairs/tpe_c79_1.wav"	"0,779767291"	54	"1"	"first"	10	"yes"	7	"B"	1	"NA-14b"	"interpolated_old_familyID"	"yes"	10	"6a"	20190827	"16:51"	"180101_0034S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c114"	"tpe 1"	1238	"DY"	"18-Sep-19"	1	"tpe"	0	"dêê"	"tongue"	""	"190830_0070S12_ch1"	42	197.404	198.073	NA	NA	"pairs/tpe_c114_1.wav"	"0,019982138"	1	"1"	"first"	46	"yes"	8	"B"	NA	"k c114"	"not_found"	"yes"	12	"12a"	20190830	"ended 13:49"	"190830_0070S12"	"names"	""	"EE had to repeat items"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8.3	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"d9"	":9"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"tpe"	"c76"	"tpe 51"	1288	"DY"	"18-Sep-19"	51	"tpe"	0	"te"	"fish"	""	"180101_0031S12_left"	14	90.349	91.117	NA	NA	"pairs/tpe_c76_1.wav"	"0,740516481"	51	"1"	"first"	7	"yes"	10	"G"	4	"11"	"old_familyID"	"yes"	6	"4a"	20190827	""	"180101_0031S12"	NA	"yes"	""	""	"on veranda (in public)"	"Village#1"	10.2	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c108"	"tpe 52"	1289	"DY"	"18-Sep-19"	52	"tpe"	0	"dêê"	"tongue"	""	"190829_0064S12_ch1"	16	118.16	118.732	NA	NA	"pairs/tpe_c108_2.wav"	"0,771006344"	52	"2"	"subsequent"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"d9"	":9"	NA	2	"SM"	2	1	0	0	1	0.5	0.5
"tpe"	"c108"	"tpe 33"	1270	"DY"	"18-Sep-19"	33	"tpe"	0	"te"	"fish"	""	"190829_0064S12_ch1"	18	121.095	121.775	NA	NA	"pairs/tpe_c108_3.wav"	"0,535161751"	33	"3"	"subsequent"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c106"	"tpe 41"	1278	"DY"	"18-Sep-19"	41	"tpe"	0	"te"	"fish"	""	"190829_0062S12_ch1"	14	121.742	122.377	NA	NA	"pairs/tpe_c106_1.wav"	"0,658525814"	41	"1"	"first"	38	"yes"	7	"B"	1	"36"	"old_familyID"	"yes"	8	"16a"	20190829	"15:34"	"190829_0062S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.2	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c108"	"tpe 3"	1240	"DY"	"18-Sep-19"	3	"tpe"	0	"te"	"fish"	""	"190829_0064S12_ch1"	22	132.263	133.05	NA	NA	"pairs/tpe_c108_5.wav"	"0,051398998"	3	"5"	"subsequent"	40	"yes"	7	"B"	2	"34"	"old_familyID"	"yes"	10	"17a"	20190829	"15:42"	"190829_0064S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#3"	7.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c82"	"tpe 42"	1279	"DY"	"18-Sep-19"	42	"tpe"	0	"dp:a"	"0"	""	"180101_0037S12_ch1"	34	79.269	79.935	NA	NA	"pairs/tpe_c82_1.wav"	"0,666890628"	42	"1"	"first"	13	"yes"	8	"G"	NA	"k c82"	"not_found"	NA	NA	"7a"	20190827	""	"180101_0037S12"	"names"	"yes"	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"on veranda (in public)"	"Village#1"	8	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"/3"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c93"	"tpe 15"	1252	"DY"	"18-Sep-19"	15	"tpe"	0	"d:êê"	"write"	""	"180102_0048S12_ch1"	34	176.811	177.681	NA	NA	"pairs/tpe_c93_3.wav"	"0,280138147"	15	"3"	"subsequent"	24	"yes"	3	"G"	5	"18"	"old_familyID"	"yes"	8	"13a"	20190828	"12:08"	"180101_0048S12"	"names"	""	""	""	"in house"	"Village#2"	3.9	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"d4"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c84"	"tpe 7"	1244	"DY"	"18-Sep-19"	7	"tpe"	0	"te"	"fish"	""	"180102_0039S12_ch1"	28	150.922	151.591	NA	NA	"pairs/tpe_c84_1.wav"	"0,094988583"	7	"1"	"first"	15	"yes"	5	"B"	4	"NA-23b"	"interpolated_old_familyID"	"yes"	10	"8a"	20190828	"10:05"	"180101_0039S12"	"names"	""	"runny nose, equipment error - skipped and replayed"	""	"in house"	"Village#2"	5.5	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c115"	"tpe 55"	1292	"DY"	"18-Sep-19"	55	"tpe"	0	"te"	"fish"	""	"190830_0071S12_ch1"	18	179.12	180.124	NA	NA	"pairs/tpe_c115_4.wav"	"0,784416833"	55	"4"	"subsequent"	47	"yes"	7	"B"	NA	"k c115"	"not_found"	"yes"	8	"19a"	20190830	"13:52"	"190830_0071S12"	"names"	""	"EE last word not played"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c112"	"tpe 64"	1301	"DY"	"18-Sep-19"	64	"tpe"	0	"te"	"fish"	""	"190830_0068S12_ch1"	32	148.67	149.43	NA	NA	"pairs/tpe_c112_5.wav"	"0,953848139"	64	"5"	"subsequent"	44	"yes"	7	"G"	NA	"k c112"	"not_found"	"yes"	7	"9a"	20190830	"13:32"	"190830_0068S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.4	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c120"	"tpe 2"	1239	"DY"	"18-Sep-19"	2	"tpe"	0	"te"	"fish"	""	"190830_0079S12_ch1"	48	168.806	169.727	NA	NA	"pairs/tpe_c120_5.wav"	"0,030100475"	2	"5"	"subsequent"	52	"yes"	8	"B"	NA	"k c120"	"not_found"	"yes"	8	"5a"	20190830	"14:42"	"190830_0079S12"	"names"	""	"EE skip error"	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	8	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c112"	"tpe 68"	1305	"DY"	"18-Sep-19"	68	"tpe"	0	"te"	"fish"	""	"190830_0068S12_ch1"	28	135.302	136.112	NA	NA	"pairs/tpe_c112_3.wav"	"0,997304449"	68	"3"	"subsequent"	44	"yes"	7	"G"	NA	"k c112"	"not_found"	"yes"	7	"9a"	20190830	"13:32"	"190830_0068S12"	"names"	""	""	""	"on veranda (semi-public, small audience, included other children tested)"	"Village#4"	7.4	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"te"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
"tpe"	"c82"	"tpe 50"	1287	"DY"	"18-Sep-19"	50	"tpe"	0	"dp:a"	"0"	""	"180101_0037S12_ch1"	38	87.012	87.71	NA	NA	"pairs/tpe_c82_3.wav"	"0,736674067"	50	"3"	"subsequent"	13	"yes"	8	"G"	NA	"k c82"	"not_found"	NA	NA	"7a"	20190827	""	"180101_0037S12"	"names"	"yes"	""	"can't find in MarisaPtcpRecruitment-Rossel20190928"	"on veranda (in public)"	"Village#1"	8	"1"	"tpê"	"tpə"	"tp"	"ê"	NA	NA	NA	NA	NA	NA	11	-3.5152272888265	-3.90623484495753	"/3"	":9"	NA	2	"SS"	2	2	0	0	2	1	0
